gene_id	ERR883767_1	ERR883768_1	ERR883769_1	ERR883770_1	ERR883771_1	ERR883772_1
LOC100647245	1525	1500	1602	2051	1651	1524
LOC105666779	154	153	110	29	13	32
LOC100647598	301	267	324	109	95	83
LOC100647712	0	4	1	1	0	3
LOC105666780	911	938	603	118	72	73
LOC100647829	4	9	2	4	3	4
LOC100652317-2	177	183	230	382	123	80
LOC100647949	115	132	212	28	104	8
LOC100648078	369	322	452	545	342	377
LOC100648191	22	33	30	23	12	17
LOC100648305	3703	3079	3672	400	798	80
LOC105666781	457	370	624	378	357	252
LOC100648538	1658	1396	1687	3783	2310	1767
LOC105666782	77	99	153	239	129	213
LOC105666783	59	81	80	91	39	69
LOC105666784	0	0	0	0	0	0
LOC105666785	22	29	9	0	0	1
LOC110120112	77	51	27	1	0	9
LOC105666787	0	0	0	0	0	1
LOC105666786	197	214	112	8	2	4
LOC100649009	479	477	346	494	324	428
LOC100649122	385	370	474	376	275	254
LOC105666788	111	136	133	176	84	116
LOC100649240	177	164	227	181	121	119
LOC110119157	1	1	2	1	2	3
LOC100649360	845	798	904	636	510	465
LOC100649555	180	165	184	445	439	410
LOC100649789	534	552	561	501	339	407
LOC100649906	1140	1030	1081	566	471	463
LOC100650019	1495	1379	1533	973	875	739
LOC100650135	53	17	87	33	18	45
TRNAE-UUC-4	0	0	0	0	0	0
TRNAE-UUC-5	0	0	0	0	0	0
TRNAE-UUC-6	0	0	0	0	0	0
LOC100650261	1	0	0	26	14	36
LOC100650383	2	5	2	22	12	14
LOC100650507	132	154	175	121	161	122
LOC100650624	334	236	270	376	311	338
LOC105666789	296	312	348	428	231	302
LOC100650748	668	668	930	791	588	582
LOC100650866	691	614	760	998	670	893
LOC100650986	38	30	38	27	11	11
LOC100651107	77	108	94	58	28	34
LOC100651229	2447	2163	2920	2136	1730	1720
LOC100651351	1806	1671	1374	1851	1262	1300
LOC100651469	1295	1407	1220	1267	734	933
LOC105666790	445	212	590	1096	688	665
LOC100651588	384	391	465	324	161	203
LOC100651705	376	376	433	448	263	278
LOC100651823	4	7	5	41	23	40
LOC100651941	375	411	461	698	394	734
LOC110120116	98	71	70	4	5	3
LOC105666791	3501	2843	2055	1	1	2
LOC100652064	313	278	311	301	196	264
LOC100652181	556	541	657	958	626	616
LOC100652301	9187	9589	10870	292	158	217
LOC105666792	7	8	5	5	8	3
LOC100642271	1028	933	998	568	428	413
LOC100642390	5080	4706	3975	3970	2881	2587
LOC100642508	55	31	34	1126	657	1885
LOC100642712	832	720	621	291	182	211
LOC100642827	607	504	525	301	222	195
LOC100642945	104	98	68	148	88	211
LOC105666793	459	476	419	265	585	13
LOC100643064	698	676	550	165	112	121
LOC105666794	495	574	450	0	0	0
LOC105666795	46	62	44	38	8	15
LOC105666796	203	178	147	79	43	108
LOC100643267	0	0	2	4	5	4
LOC100643390	724	609	768	769	522	1131
LOC105666797	46	60	66	33	31	45
LOC100643511	244	231	386	479	224	285
LOC105666798	0	4	4	4	8	5
LOC105666799	2	2	3	4	4	2
LOC110120117	82	76	28	0	1	0
LOC100643635	231	254	310	302	223	248
LOC110120118	24	21	15	77	23	49
LOC105666800	114	113	158	171	114	114
LOC100644276	3984	3605	4296	3693	1718	3319
LOC100644156	227	193	195	201	140	149
LOC100644043	705	611	784	561	406	431
LOC100644540	395	357	389	403	233	256
LOC100644663	1550	1629	1593	1674	1302	1542
LOC100644785	934	1047	1393	2332	1323	1644
LOC100644909	67	60	85	61	33	64
LOC100645032	0	2	2	11	4	7
LOC100645271	808	712	1051	1379	1039	994
TRNAP-UGG-3	0	0	0	0	0	0
TRNAP-UGG-4	0	0	0	0	0	0
LOC100647047	908	1084	1619	3461	2092	2957
LOC110120120	8	5	3	8	19	11
LOC100646810	5364	5072	4283	3188	5107	2086
LOC110120123	6	11	2	12	17	7
LOC100646931	180	165	175	246	332	127
LOC100647165	1870	1720	1827	1702	1220	1535
LOC110120119	2	3	3	9	6	8
LOC100645544	1805	1783	2445	2624	1959	2227
LOC100645734	3757	3493	3659	1916	1264	1335
LOC100645854	369	421	404	500	383	403
LOC110120122	5	3	10	10	4	12
LOC100646048	1517	1705	1669	2390	1674	2289
LOC110120121	10	16	7	0	1	3
LOC100646324	283	257	414	1251	788	1153
LOC100646446	129	142	72	21	26	23
LOC100646568	380	371	644	94	91	68
LOC100647444	19	22	41	20	8	22
LOC100647560	470	514	607	767	568	659
LOC100647681	271	233	300	176	131	143
LOC110120126	52	50	35	2	4	4
LOC105666805	6	4	1	0	0	0
LOC110120127	0	0	0	3	2	1
LOC100652098	701	719	747	745	532	770
LOC105666806	40	51	52	87	52	99
LOC100650708	2213	2616	3229	8043	5050	10060
LOC110120129	1	3	4	10	3	3
LOC100652331	3927	3150	4046	4686	3949	3523
LOC100652215	5855	5304	4974	3249	2369	2750
LOC110120128	11	10	9	10	6	19
LOC100642308	1010	815	935	388	279	298
LOC105666807	0	0	0	0	0	0
LOC100642428	2004	1823	2149	4339	3551	2925
LOC100642786	4513	4082	4534	2010	1283	1525
LOC100642669	1263	1192	1668	2677	1845	2998
LOC100642907	371	378	481	485	317	457
LOC100650829	1777	1691	1529	1488	882	1128
LOC105666803	347	361	342	317	285	310
LOC100643348	10029	8746	9977	4396	3954	3854
LOC100643225	1432	1407	971	240	170	204
LOC100643024	3267	2791	2533	1171	1007	1488
LOC110120130	0	0	0	0	0	0
LOC100651060	1060	1035	702	904	398	1701
LOC110120131	8	8	5	8	5	6
LOC100643636	2250	2078	2131	2062	1696	1748
LOC100651182	868	803	829	1053	785	1017
LOC100643833	4165	3609	4134	2638	1754	1910
LOC100651306	489	473	639	390	295	296
LOC100651427	2435	2157	2630	2157	1799	1634
LOC100643959	190	178	160	41	26	22
LOC100644196	635	577	573	548	348	302
LOC100644315	312	254	285	186	118	121
LOC100644080	962	881	790	437	300	259
LOC100644541	1072	900	1137	1011	779	773
LOC100644664	1083	991	1008	1175	884	837
LOC100644423	473	472	475	718	437	606
LOC100644910	2413	2172	2567	2513	1878	2262
LOC100644786	758	673	759	319	267	440
LOC100645033	257	203	293	213	162	157
LOC100645149	137	144	175	255	146	205
LOC100645660	1089	1028	1252	581	343	345
LOC100645272	1036	925	957	512	332	320
LOC100645394	6784	6283	6602	5655	3839	5360
LOC100645898	63	65	85	119	79	113
LOC105666804	753	689	470	126	102	103
LOC100645781	2411	506	2630	45	26	34
LOC100648039	515	209	507	1	5	0
LOC100651546	5458	5639	2428	8	4	3
LOC100647918	13766	14249	15034	17110	12029	14106
LOC100647796	53069	48978	64140	18596	12059	9701
LOC100648151	3716	3472	2739	1433	913	1004
LOC100648348	725	671	607	262	183	198
LOC100648467	900	872	954	895	634	858
LOC100648808	625	577	483	296	156	254
LOC100648697	1191	1132	1128	697	505	613
LOC100648922	260	234	299	273	227	200
LOC100648584	1387	1487	985	459	334	310
LOC100649041	382	392	412	209	196	96
LOC100649159	460	441	432	302	203	177
LOC100649280	856	836	775	648	382	534
LOC100649400	9900	9794	9619	3148	1957	2783
LOC100651663	331	301	460	216	99	145
LOC100649522	397	330	397	321	197	241
LOC100649645	629	583	630	351	221	224
LOC100649755	356	301	577	1678	1155	1144
LOC100650103	221	224	249	332	193	335
LOC100650228	197	138	241	197	140	163
LOC100649866	446	409	404	494	430	436
LOC100649982	1005	778	1090	1465	1123	1063
LOC100650349	30	32	51	54	53	21
LOC100651782	0	0	0	0	1	2
LOC100650466	0	0	1	2	2	7
LOC100651904	1	0	1	8	2	4
LOC100650585	116	124	128	49	24	35
LOC105666808	1427	1265	939	1	1	2
LOC100646014	44	52	45	13	11	15
LOC105666809	13	3	1	0	0	0
LOC105666810	7	4	4	0	0	0
LOC105666811	4294	3890	5139	2838	1419	2441
LOC100646131	775	730	772	391	253	298
LOC110120132	1	1	1	0	0	0
LOC100646248	281	249	246	884	936	857
LOC100646447	25	26	38	73	25	56
LOC100646523	471	524	532	816	637	733
LOC100646886	996	1010	1130	858	581	607
LOC110120133	48	32	29	11	5	11
LOC100646642	423	398	461	180	160	104
LOC100647006	0	0	1	0	0	1
LOC110120134	21	22	15	1	3	0
LOC105666814	39	43	33	63	59	97
LOC100647128	325	329	326	250	157	211
LOC100647246	319	263	197	73	47	54
LOC100647561	218	199	158	99	53	86
LOC100647758	2425	2174	2792	4780	4138	3524
LOC105666817	49	48	61	101	57	91
LOC110120136	376	408	472	257	205	225
LOC100648002	11004	6929	20693	739	1452	559
LOC100648265	1	3	9	13	38	4
LOC110120137	0	1	1	2	2	2
LOC105666820	0	0	0	0	0	0
LOC110120138	10	2	3	1	1	0
LOC105666821	1108	754	1348	1829	2033	1062
LOC100649361	0	0	0	15	19	50
LOC100645509	9	7	5	17	7	15
TRNAL-UAA-3	0	0	0	0	0	0
LOC100646887	2	3	1	8	4	3
LOC100647830	50692	47432	33284	3754	2560	2597
LOC100648959	20	10	14	3	2	8
LOC100649042	29075	26871	19794	284	305	246
LOC100650384	512	490	554	686	515	436
LOC100651706	1430	1335	1350	794	518	366
LOC100643870	771	699	899	1380	940	1085
LOC100642713	2672	2702	3963	1576	910	699
LOC100645735	761	727	634	532	370	319
LOC105666830	769	525	883	914	861	739
LOC105666822	695	416	993	894	766	868
LOC100644832	2686	2264	3801	1867	2075	1791
LOC110120145	1	2	0	0	0	0
LOC100643994	30	27	29	77	62	80
LOC100646085	1189	1062	930	398	300	328
LOC100646207	1760	1677	1714	140	107	59
LOC100646397	1358	1318	1100	553	377	406
LOC100646524	129	118	119	543	427	826
LOC100647007	332	333	209	61	28	52
LOC105666824	5	4	3	1	1	1
LOC100646643	188	156	171	109	81	107
LOC100646763	42360	43656	58854	88000	74547	56969
LOC110120143	15	13	27	28	25	31
LOC100644112	46	27	64	70	58	91
LOC110120142	3	2	7	7	6	4
LOC100647206	785	768	702	428	269	336
LOC100647324	350	314	342	285	201	220
LOC100644233	71	67	35	129	68	179
LOC105666825	48	51	51	141	59	81
LOC100647446	159	158	106	55	52	87
LOC100631089	15	17	12	64	23	74
LOC110120144	6	9	2	3	5	6
LOC100647950	59	77	61	209	88	154
LOC100648079	603	515	897	687	384	407
LOC100644468	43	16	52	98	116	84
LOC100648192	64	62	86	153	134	143
LOC100648306	4	1	2	0	0	8
LOC100648495	515	393	408	274	187	215
LOC100648730	396	392	462	396	311	395
LOC100648614	4338	4282	3959	4091	2466	3045
LOC100648843	14291	9377	15660	10095	7709	8109
LOC100649314	405	375	483	342	244	335
LOC100649074	668	587	741	428	321	352
LOC100644586	114	104	139	225	110	199
LOC100649194	64	57	57	68	59	83
LOC100649431	453	348	473	692	517	704
LOC100649556	45	48	65	162	130	147
LOC100649790	5	7	8	54	13	40
LOC100644707	1	0	0	16	18	35
LOC100648923	470	475	571	1601	1404	1315
LOC105666832	2	0	1	0	2	0
LOC100649241	826	755	689	617	499	454
LOC100645034	158	189	285	305	229	338
LOC105666833	0	0	0	0	1	2
LOC110120139	2	1	0	7	4	1
LOC100649719	1766	1525	1740	1514	1366	1099
LOC100649832	2000	1807	2508	1520	1233	1220
LOC100649606	8444	8001	11229	7872	6200	4980
LOC100649950	1012	974	865	1085	834	869
LOC100650062	314	318	271	156	72	98
LOC100650183	447	301	667	623	488	532
LOC100650508	28	19	39	19	32	11
LOC100650625	3964	3648	4256	2662	2037	2234
LOC100650749	1621	1454	1997	2402	1791	1592
LOC100650867	1158	1032	1601	8907	5339	5908
LOC100651147	505	635	582	661	389	555
LOC100651392	892	795	893	592	383	352
LOC100651270	179	133	186	182	141	213
LOC100651508	308	307	329	491	301	390
LOC110120147	0	0	0	0	0	1
LOC110120146	27	26	43	130	79	111
LOC100651824	1300	1182	1449	1341	835	1171
LOC100651942	26	11	14	20	2	21
LOC100645612	144	155	252	5	5	5
LOC100652264	20	24	39	0	0	0
LOC105666827	3	4	5	0	0	0
LOC110120141	1	1	1	0	0	0
LOC100652144	0	0	1	0	0	0
LOC100645855	0	0	0	0	1	1
LOC105666829	21	30	41	227	133	233
LOC100642309	2658	2424	2892	2400	1232	2273
LOC100642828	215	255	283	199	129	128
LOC100643470	603	563	661	524	365	340
LOC100642946	3863	3467	3195	1963	1336	1167
LOC100643226	597	525	448	273	199	243
LOC100643673	3297	2920	3455	3081	1963	3153
LOC100642429	690	673	740	1063	781	798
LOC100643349	47702	27298	35240	41719	35877	17760
LOC105666834	0	1	0	3	2	4
LOC100649907	4095	3994	5847	1053	1072	646
LOC105666835	0	0	0	0	0	10
LOC100650136	2771	2627	3236	4055	3709	2893
LOC100650385	3	3	2	47	37	107
LOC100650262	29	24	49	39	35	46
LOC100650830	429	429	420	173	119	123
LOC100650709	510	448	447	342	242	258
LOC100650586	1161	1180	1446	1873	1223	1456
LOC110120149	13	18	29	27	26	51
LOC110120150	75	64	101	339	206	221
LOC105666836	50	31	36	0	0	1
LOC105666837	10	6	3	0	0	1
LOC100650944	1	2	2	0	0	1
LOC110120151	1253	1152	717	0	0	1
LOC105666838	19	28	37	166	77	168
LOC105666839	1	1	1	1	0	0
LOC105666840	0	0	0	2	1	2
LOC100651509	39	59	44	4636	6737	1494
LOC110120152	318	420	264	326	211	306
LOC105666842	0	2	0	2	3	1
LOC105666843	33	27	59	2	4	1
LOC110120153	6	5	3	3	0	3
LOC105666844	9	15	6	26	77	7
LOC100652099	0	0	0	0	0	0
LOC110120154	10	8	11	12	8	13
LOC105666845	0	0	0	0	0	0
LOC100652216	4	1	1	0	0	2
LOC105666849	0	0	0	0	0	0
LOC105666850	0	1	1	0	0	0
LOC100652332	710	670	471	0	0	0
LOC105666847	722	508	237	0	0	0
LOC105666848	3791	3605	2307	0	0	0
LOC110120155	11	12	5	20	22	36
LOC105666851	89	67	74	15	5	3
LOC100642624	494	443	447	409	328	331
LOC100642743	1424	1138	1501	819	366	320
LOC100646086	925	972	754	291	175	201
LOC100647831	685	638	626	326	215	184
LOC100649242	2469	2344	2464	1216	688	956
LOC100646208	39	34	36	5	6	6
TRNAT-UGU-2	0	0	0	0	0	0
TRNAT-UGU-3	0	1	2	0	0	0
LOC100643104	133	162	143	571	422	435
LOC100646325	113	138	98	48	21	82
LOC100645227	4681	4412	4643	5008	4046	4160
LOC100647485	767	796	767	994	678	979
LOC100646448	82	70	42	42	18	33
LOC100648118	674	544	543	308	188	226
LOC100647951	907	971	1127	1216	946	1067
LOC110120162	6	12	10	2	1	6
LOC100648307	246	242	225	79	68	79
LOC100648420	646	569	595	424	267	233
LOC100648539	509	441	300	29	19	22
LOC100648660	614	554	758	461	416	344
LOC100648774	1594	1406	1668	1094	762	1028
LOC105666855	197	168	269	280	204	262
LOC110120156	5	4	16	13	11	13
LOC100648888	1012	931	647	396	199	317
LOC100649123	298	367	501	3543	2155	4005
LOC100649482	3041	2717	2586	2973	1748	2906
LOC110119183	1084	903	1247	3985	2568	2790
LOC100649362	1	3	4	1	2	1
LOC100649607	1431	1295	1131	436	290	294
LOC100646644	4753	4651	4287	2698	1802	1695
LOC110120163	2	1	1	2	0	5
LOC110120164	15	14	10	26	9	23
LOC100649720	1502	1454	1331	785	515	636
LOC100649951	719	671	505	366	215	238
LOC100649833	1518	1527	1941	1440	980	1303
LOC100650063	534	511	564	552	336	424
LOC100650184	28	28	32	313	146	223
TRNAR-UCU-3	0	0	0	0	0	0
LOC100650307	105	93	92	60	60	90
LOC105666864	25	39	23	5	3	2
TRNAV-UAC-3	0	0	0	0	0	0
LOC100646764	0	0	0	0	0	0
LOC100650425	45	43	34	6	2	3
LOC100650670	858	817	1040	954	660	714
LOC100650548	166	179	198	271	193	237
LOC100651108	976	918	891	586	412	454
LOC100651352	127	149	171	107	82	74
LOC100651230	796	705	812	467	209	263
LOC100650868	1463	1371	1175	967	543	512
LOC100650987	1437	1336	1231	969	628	928
LOC105666858	31	27	46	85	56	84
LOC100651547	318	291	356	292	149	187
LOC100651664	332	319	272	478	277	472
LOC100651783	420	364	472	697	442	662
LOC100651905	697	595	1104	1828	1677	1445
LOC100652024	1667	1608	2245	2976	2899	2305
LOC100646888	112	113	140	196	144	245
LOC100631091	900	889	1009	1171	773	956
LOC100652145	8	4	7	695	468	1558
LOC105666860	355	332	335	144	112	105
LOC100642983	20582	18580	12106	1131	825	1001
LOC100643430	832	806	775	312	200	274
LOC100643227	731	686	706	616	445	481
LOC100643552	1937	1643	1746	1122	693	894
LOC110120157	17	17	20	53	18	67
LOC100643674	532	467	457	402	276	274
LOC100643834	45	47	28	101	92	75
LOC100643960	374	296	624	1925	1254	778
LOC100644197	1527	1568	2060	1986	1818	1718
LOC100644081	324	275	293	364	205	344
LOC100647247	548	572	748	1242	896	1375
LOC105666865	701	730	881	1504	952	1562
LOC105666862	305	355	478	732	369	553
LOC100644316	442	409	497	293	220	245
LOC100644424	507	495	389	257	242	85
LOC100647363	3	1	2	3	1	2
LOC100644665	405	345	358	100	52	88
LOC100644542	1796	1666	1397	844	590	828
LOC110120158	2	2	3	18	9	40
LOC105666863	2	5	6	4	8	10
LOC100644869	640	606	564	711	442	642
LOC110120159	100	76	114	311	164	177
LOC100645545	55	49	58	49	40	40
LOC100647599	51	54	73	44	11	21
LOC100644987	1953	1790	2361	2635	1449	1679
LOC100645106	482	469	385	190	172	201
LOC100647713	73	71	75	239	147	193
LOC100645613	260	191	337	794	403	826
LOC110120161	0	0	0	1	0	0
LOC110120160	12	10	6	6	1	5
LOC100631064	523	559	597	779	555	458
LOC100652265	646	588	823	426	283	160
LOC100642232	1	1	2	2	0	2
LOC100642354	42	46	30	12	5	8
LOC105666867	24	17	4	0	0	0
LOC100642548	75	40	45	5	0	2
LOC105666868	2	1	0	0	0	1
LOC100642787	139	164	56	30	6	19
LOC110120169	2	8	3	6	0	1
LOC110120170	8	4	1	6	0	3
LOC105666869	6	6	3	10	0	3
LOC110120171	171	149	74	0	0	1
LOC105666879	0	0	0	0	1	2
LOC100648731	180	135	98	184	145	276
LOC110120173	91	68	50	30	14	47
LOC100644543	1586	1685	1533	1484	974	930
LOC100648844	22	17	13	3	4	7
LOC100643638	25	15	8	22	22	26
LOC100648960	300	341	272	253	160	322
LOC100649075	241	267	354	607	281	415
LOC100644988	711	754	1003	1412	1190	1239
LOC100649195	84	87	83	138	118	164
LOC100648119	875	863	1184	1235	1069	1058
LOC100647048	1670	1638	2240	3346	3960	2073
LOC100649908	276	284	280	242	204	260
LOC100650750	942	940	1117	1420	829	1068
LOC100642474	76	62	67	142	87	156
LOC105666870	41	50	49	77	36	88
LOC100642272	21451	19250	25980	5142	4638	2667
LOC100649315	65	55	79	157	114	243
LOC100652302	801	774	741	788	464	634
LOC100652182	2108	1981	2291	1510	1226	1120
LOC100649432	744	713	748	536	407	444
LOC100642788	2691	2492	2181	1568	1056	1222
LOC100642909	44	25	34	20	25	41
LOC105666871	751	721	1092	813	607	625
LOC100643026	51	32	67	42	50	55
LOC105665620	801	780	929	693	388	540
LOC100643513	281	265	345	232	119	196
LOC100643146	1693	1644	1345	995	762	738
LOC105666873	203	222	172	257	136	239
LOC105666872	308	300	252	348	186	359
LOC100643392	27	32	35	90	57	102
LOC100643269	472	435	525	300	209	321
LOC100649557	4891	4224	2512	47	21	37
LOC105666874	51	40	17	3	2	4
LOC100649676	34	67	40	37	8	34
LOC100649791	20	9	19	23	14	12
LOC100643751	1207	1163	1289	785	558	532
LOC100643872	230	233	236	123	83	101
LOC100644082	61	57	79	326	129	508
LOC100644198	1023	887	1114	1838	1121	1472
LOC100644386	110	91	136	113	52	76
LOC100644507	1242	1253	1560	1707	769	575
LOC100644989	599	550	663	530	184	398
LOC110120175	4	4	15	261	59	209
LOC100644627	12444	13009	17867	45293	33014	50495
LOC100645357	698	724	892	644	515	642
LOC100645228	1165	1183	1049	1831	1204	1971
LOC100645662	2493	951	3052	4243	2423	2761
LOC100645547	1559	1516	2120	7900	6778	4308
LOC105666875	455	451	415	366	296	329
LOC100645782	596	712	774	652	537	397
LOC100646049	2143	1817	2589	10457	7828	7133
LOC100643145	41	39	65	183	136	183
LOC100650021	3	3	3	10	7	7
LOC105666881	0	0	0	0	0	0
LOC100643268	82	113	77	47	45	47
LOC100650263	6	10	16	114	46	20
LOC100650386	0	6	4	0	0	2
LOC100643391	476	517	656	187	117	50
LOC100650509	21	30	34	328	220	428
LOC100643512	8969	7533	8675	5286	4662	5610
LOC100643871	5296	5890	9151	758	1123	351
LOC100644113	673	528	699	683	535	579
LOC100643750	892	889	950	589	520	436
LOC100643637	80	89	82	194	112	191
LOC100643995	61	47	34	50	29	36
LOC100644234	378	352	444	427	290	379
LOC110120176	3	2	3	1	6	3
LOC100644666	42	33	45	32	22	12
LOC100644425	254	224	296	143	86	67
LOC100644787	4312	4474	4955	5108	4176	4151
LOC100650869	1118	1190	1507	1652	1195	1424
LOC100645107	9084	8003	13784	11129	11518	6920
LOC100645661	967	859	883	385	246	283
LOC100645546	1627	1507	1510	921	510	556
LOC100645428	908	771	800	600	453	376
LOC100645856	504	399	627	598	457	563
LOC105666878	99	83	91	55	31	39
LOC105666877	749	631	572	425	278	269
LOC100646087	670	632	1005	1014	900	741
LOC100645305	761	681	620	630	403	392
LOC100645970	522	491	453	152	108	89
LOC110120177	0	0	0	0	0	0
LOC100650988	86	79	78	3	36	23
LOC100646449	164	141	71	62	55	65
LOC100646690	9765	1954	4672	9407	8677	1536
LOC100646569	349	174	550	651	460	433
LOC100651109	17	14	38	36	25	39
LOC100646811	158	187	325	1111	658	558
LOC100651231	96	48	87	33	152	16
LOC100651353	109	80	51	67	46	63
LOC100651470	0	1	0	0	0	0
LOC100651589	0	0	0	0	0	1
LOC105666883	0	0	0	0	0	0
LOC100651707	3	2	1	0	0	0
LOC100647166	3	1	1	1	0	2
LOC100647281	2	6	6	7	7	37
LOC105666884	0	0	0	0	0	1
LOC105666885	3	1	3	1	2	3
LOC100651825	28	26	31	25	10	23
LOC100647524	2082	1590	2665	834	1258	1812
LOC100647646	41	54	78	50	22	74
LOC100648003	113	172	187	220	162	250
LOC100651943	18	13	33	5	7	8
LOC100647883	2628	3714	6428	966	1686	676
LOC110120174	2	3	4	0	0	0
LOC100647759	5917	3385	11950	4712	4802	4148
LOC100648381	117	189	107	421	293	325
LOC100648496	1254	1137	1212	688	504	830
LOC100646166	1	1	1	147	105	267
LOC110120178	37	28	11	0	0	0
LOC100646398	198	127	245	564	428	287
LOC110120179	1050	690	495	0	0	0
LOC105666886	2215	2097	1190	2	2	3
LOC105666888	1	6	3	1	3	1
LOC100646525	938	560	1126	1601	3865	949
LOC105666889	3256	2833	2799	821	628	723
LOC110120180	11	12	6	0	0	0
LOC110120181	38	29	12	0	0	0
LOC105666892	2094	1460	770	1	0	0
LOC100646933	27	32	44	84	56	94
LOC100646645	2406	2113	1937	779	410	705
TRNAF-GAA-5	0	0	0	0	0	0
LOC100647167	70	96	102	140	122	95
LOC110120182	144	133	61	1	0	0
LOC100647282	133	101	120	214	154	157
LOC110120184	24	21	26	112	32	104
LOC100647402	319	283	237	170	87	197
LOC100647525	372	347	340	521	396	459
LOC105666893	95312	102861	164987	59550	59128	27489
LOC105666895	215	333	552	386	239	256
LOC105666894	10	7	3	1	3	1
LOC105666896	0	0	0	0	0	0
LOC100647760	597	537	417	235	293	193
LOC105666898	8	7	8	5	4	5
LOC105666897	34	28	28	5	9	7
LOC105666904	0	1	0	0	0	0
LOC105666905	1	0	0	0	0	0
LOC105666900	122	109	38	0	0	0
LOC105666901	27	14	9	0	0	0
LOC110120186	0	1	0	0	0	0
LOC110120185	1	0	2	0	0	0
LOC105666903	5	3	1	0	0	0
LOC100647884	132	157	141	83	38	45
LOC100648004	16	9	28	338	96	720
LOC100648120	52	44	57	38	37	5
LOC100648232	0	0	0	0	0	0
LOC105666906	0	2	1	0	0	0
LOC105666908	27	12	18	50	22	17
LOC105666909	7	8	2	0	0	0
LOC105666910	0	1	0	0	0	0
LOC100648585	1060	907	1121	540	277	307
LOC105666911	133	158	137	106	84	35
LOC100648845	96	85	55	76	62	61
LOC100648961	1886	1766	2059	1646	1203	1283
LOC100649076	428	334	348	170	84	133
LOC100649196	511	589	578	475	282	453
LOC105666913	235	178	116	0	0	1
LOC105666915	845	761	1029	962	645	662
LOC105666916	1264	1166	1312	293	181	227
LOC105666917	76	107	79	73	52	68
LOC100649646	45	119	24	37	29	13
LOC100649867	1644	1652	1563	1441	748	919
LOC100649756	334	321	353	157	126	133
